,subject_id,accuracy,object,response,true_value,environment_coded
56930,31286,0,object294.jpg,0.8,1.0,raw/stabvol
56942,31286,0,object442.jpg,0,0.2,raw/stabvol
56945,31286,0,object20.jpg,0.2,0.8,raw/stabvol
56948,31286,0,object325.jpg,0.2,,raw/stabvol
56951,31286,0,object278.jpg,0.6,,raw/stabvol
56954,31286,0,object247.jpg,0.8,0.4,raw/stabvol
56966,31286,0,object481.jpg,0.4,0.0,raw/stabvol
56969,31286,0,object47.jpg,0.2,,raw/stabvol
56972,31286,1,object285.jpg,0.6,0.6,raw/stabvol
56981,31286,1,object360.jpg,0.4,0.4,raw/stabvol
56984,31286,1,object512.jpg,0.2,0.2,raw/stabvol
56987,31286,0,object404.jpg,0.8,0.4,raw/stabvol
56990,31286,1,object569.jpg,1,1.0,raw/stabvol
56993,31286,0,object285.jpg,0.2,0.6,raw/stabvol
56996,31286,0,object312.jpg,0.6,0.8,raw/stabvol
57002,31286,0,object611.jpg,0.2,0.0,raw/stabvol
57008,31286,0,object144.jpg,0.4,0.0,raw/stabvol
57014,31286,0,object406.jpg,0.6,,raw/stabvol
57023,31286,1,object96.jpg,0.2,0.2,raw/stabvol
57026,31286,0,object276.jpg,0,,raw/stabvol
57029,31286,1,object30.jpg,0.4,0.4,raw/stabvol
57041,31286,1,object486.jpg,1,1.0,raw/stabvol
57047,31286,0,object245.jpg,0.2,,raw/stabvol
57107,31286,0,object416.jpg,0.8,,raw/stabvol
57125,74473,1,object662.jpg,0.6,0.6,raw/stabvol
57152,74473,1,object548.jpg,0,0.0,raw/stabvol
57185,74473,0,object496.jpg,0.6,0.4,raw/stabvol
57215,74473,0,object91.jpg,0.8,1.0,raw/stabvol
57236,74473,0,object171.jpg,0.4,0.8,raw/stabvol
57311,74473,0,object171.jpg,0.4,0.8,raw/stabvol
57374,98140,1,object402.jpg,1,1.0,raw/stabvol
57380,98140,0,object36.jpg,0,0.4,raw/stabvol
57386,98140,1,object203.jpg,0.4,0.4,raw/stabvol
57389,98140,0,object321.jpg,0.6,0.8,raw/stabvol
57392,98140,0,object53.jpg,0,0.2,raw/stabvol
57401,98140,0,object378.jpg,0.8,1.0,raw/stabvol
57410,98140,0,object273.jpg,0.6,0.4,raw/stabvol
57416,98140,0,object290.jpg,0.8,0.6,raw/stabvol
57428,98140,1,object242.jpg,0,0.0,raw/stabvol
57431,98140,0,object141.jpg,0.6,1.0,raw/stabvol
57449,98140,0,object145.jpg,1,0.8,raw/stabvol
57452,98140,1,object496.jpg,0.6,0.6,raw/stabvol
57458,98140,1,object596.jpg,0,0.0,raw/stabvol
57467,98140,1,object15.jpg,1,1.0,raw/stabvol
57470,98140,1,object54.jpg,0,0.0,raw/stabvol
57473,98140,0,object246.jpg,0.2,0.6,raw/stabvol
57482,98140,0,object373.jpg,0.8,0.6,raw/stabvol
57503,98140,0,object24.jpg,0,0.2,raw/stabvol
57602,78128,1,object243.jpg,0,0.0,raw/stabvol
57614,78128,0,object399.jpg,0.4,0.6,raw/stabvol
57623,78128,0,object327.jpg,0.4,,raw/stabvol
57629,78128,1,object111.jpg,0,0.0,raw/stabvol
57632,78128,1,object386.jpg,0.2,0.2,raw/stabvol
57647,78128,0,object491.jpg,1,0.8,raw/stabvol
57650,78128,0,object479.jpg,0.4,0.6,raw/stabvol
57668,78128,0,object227.jpg,0.2,0.6,raw/stabvol
57671,78128,0,object595.jpg,0.2,1.0,raw/stabvol
57680,78128,0,object526.jpg,0.6,1.0,raw/stabvol
57683,78128,0,object633.jpg,0.2,0.8,raw/stabvol
57686,78128,0,object16.jpg,0.2,0.8,raw/stabvol
57689,78128,0,object399.jpg,0.4,0.6,raw/stabvol
57698,78128,1,object628.jpg,0.4,0.4,raw/stabvol
57701,78128,1,object219.jpg,0.4,0.4,raw/stabvol
57722,78128,1,object453.jpg,1,1.0,raw/stabvol
57737,78128,0,object265.jpg,0.4,0.2,raw/stabvol
57845,20135,1,object510.jpg,0.4,0.4,raw/stabvol
57866,20135,0,object401.jpg,0.2,0.0,raw/stabvol
57884,20135,0,object153.jpg,0.6,0.8,raw/stabvol
57902,20135,1,object527.jpg,0.6,0.6,raw/stabvol
57905,20135,1,object544.jpg,1,1.0,raw/stabvol
57917,20135,1,object633.jpg,0.2,0.2,raw/stabvol
57920,20135,1,object134.jpg,0.4,0.4,raw/stabvol
57929,20135,1,object324.jpg,1,1.0,raw/stabvol
57938,20135,0,object441.jpg,0.8,0.2,raw/stabvol
57941,20135,1,object261.jpg,1,1.0,raw/stabvol
57950,20135,1,object657.jpg,0.2,0.2,raw/stabvol
57959,20135,0,object661.jpg,0.2,0.8,raw/stabvol
57962,20135,1,object437.jpg,0.4,0.4,raw/stabvol
57971,20135,0,object265.jpg,0.8,0.6,raw/stabvol
57974,20135,1,object158.jpg,1,1.0,raw/stabvol
57989,20135,0,object120.jpg,0.4,0.6,raw/stabvol
58055,20135,0,object237.jpg,0.2,,raw/stabvol
58058,20135,0,object214.jpg,0.6,,raw/stabvol
58085,63646,0,object274.jpg,0.4,0.0,raw/stabvol
58088,63646,0,object196.jpg,0.4,0.6,raw/stabvol
58091,63646,0,object207.jpg,0.6,0.2,raw/stabvol
58106,63646,1,object67.jpg,0.4,0.4,raw/stabvol
58112,63646,0,object655.jpg,0.6,0.8,raw/stabvol
58118,63646,0,object368.jpg,0.4,0.6,raw/stabvol
58139,63646,0,object468.jpg,0.6,0.4,raw/stabvol
58145,63646,0,object479.jpg,0.4,1.0,raw/stabvol
58172,63646,0,object216.jpg,0.6,0.0,raw/stabvol
58178,63646,0,object504.jpg,0.4,,raw/stabvol
58184,63646,1,object176.jpg,0,0.0,raw/stabvol
58202,63646,0,object277.jpg,0.4,0.6,raw/stabvol
58208,63646,0,object416.jpg,0.2,0.8,raw/stabvol
58223,63646,0,object92.jpg,0.6,0.2,raw/stabvol
58247,63646,1,object86.jpg,0.8,0.8,raw/stabvol
58250,63646,1,object139.jpg,1,1.0,raw/stabvol
58268,63646,0,object254.jpg,0.6,1.0,raw/stabvol
58325,34122,1,object484.jpg,0.8,0.8,raw/stabvol
58340,34122,0,object361.jpg,0.4,0.0,raw/stabvol
58358,34122,0,object401.jpg,0.8,0.2,raw/stabvol
58367,34122,0,object574.jpg,0,0.2,raw/stabvol
58382,34122,0,object470.jpg,0.8,0.6,raw/stabvol
58397,34122,1,object452.jpg,1,1.0,raw/stabvol
58400,34122,0,object77.jpg,1,0.6,raw/stabvol
58421,34122,1,object537.jpg,1,1.0,raw/stabvol
58433,34122,1,object362.jpg,0.4,0.4,raw/stabvol
58442,34122,1,object600.jpg,0.4,0.4,raw/stabvol
58448,34122,1,object427.jpg,0,0.0,raw/stabvol
58454,34122,0,object188.jpg,0.2,0.8,raw/stabvol
58460,34122,0,object233.jpg,0.4,1.0,raw/stabvol
58463,34122,0,object412.jpg,0.6,1.0,raw/stabvol
58484,34122,0,object541.jpg,1,0.4,raw/stabvol
58574,23064,0,object325.jpg,0.4,0.8,raw/stabvol
58580,23064,0,object553.jpg,0.4,1.0,raw/stabvol
58586,23064,1,object577.jpg,1,1.0,raw/stabvol
58604,23064,0,object609.jpg,0.6,0.8,raw/stabvol
58607,23064,0,object526.jpg,0.6,0.0,raw/stabvol
58622,23064,0,object77.jpg,0.4,,raw/stabvol
58628,23064,0,object434.jpg,0.6,0.0,raw/stabvol
58652,23064,0,object17.jpg,0.6,0.2,raw/stabvol
58676,23064,0,object248.jpg,0.2,0.4,raw/stabvol
58688,23064,0,object495.jpg,0.4,0.2,raw/stabvol
58691,23064,0,object556.jpg,0.6,,raw/stabvol
58706,23064,1,object270.jpg,0.2,0.2,raw/stabvol
58727,23064,0,object433.jpg,0.4,0.6,raw/stabvol
58817,68950,0,object281.jpg,0.6,0.4,raw/stabvol
58820,68950,1,object406.jpg,0.2,0.2,raw/stabvol
58835,68950,1,object504.jpg,0,0.0,raw/stabvol
58850,68950,0,object97.jpg,0,0.2,raw/stabvol
58853,68950,0,object145.jpg,0.4,0.6,raw/stabvol
58856,68950,1,object50.jpg,0,0.0,raw/stabvol
58859,68950,0,object187.jpg,0.2,0.0,raw/stabvol
58868,68950,1,object519.jpg,0.6,0.6,raw/stabvol
58871,68950,0,object663.jpg,0.4,0.2,raw/stabvol
58883,68950,1,object145.jpg,0.6,0.6,raw/stabvol
58886,68950,1,object279.jpg,0.8,0.8,raw/stabvol
58895,68950,0,object622.jpg,0.6,0.4,raw/stabvol
58910,68950,0,object639.jpg,0.2,0.6,raw/stabvol
58913,68950,0,object68.jpg,1,0.8,raw/stabvol
58919,68950,0,object362.jpg,0.4,0.8,raw/stabvol
58925,68950,1,object222.jpg,1,1.0,raw/stabvol
58931,68950,1,object581.jpg,1,1.0,raw/stabvol
58958,68950,1,object594.jpg,1,1.0,raw/stabvol
58964,68950,1,object607.jpg,1,1.0,raw/stabvol
59042,62475,1,object374.jpg,0.4,0.4,raw/stabvol
59045,62475,1,object51.jpg,1,1.0,raw/stabvol
59048,62475,0,object453.jpg,1,0.0,raw/stabvol
59075,62475,1,object263.jpg,1,1.0,raw/stabvol
59078,62475,1,object215.jpg,1,1.0,raw/stabvol
59093,62475,0,object78.jpg,0.6,0.4,raw/stabvol
59120,62475,1,object143.jpg,0.2,0.2,raw/stabvol
59153,62475,0,object228.jpg,0,0.2,raw/stabvol
59165,62475,0,object600.jpg,0.4,1.0,raw/stabvol
59171,62475,0,object654.jpg,0.2,0.0,raw/stabvol
59180,62475,0,object588.jpg,0.4,,raw/stabvol
59189,62475,0,object551.jpg,0.4,0.2,raw/stabvol
59282,30299,1,object594.jpg,1,1.0,raw/stabvol
59285,30299,1,object636.jpg,0.8,0.8,raw/stabvol
59294,30299,1,object592.jpg,0.4,0.4,raw/stabvol
59303,30299,1,object419.jpg,1,1.0,raw/stabvol
59315,30299,1,object612.jpg,1,1.0,raw/stabvol
59330,30299,0,object457.jpg,1,0.8,raw/stabvol
59333,30299,0,object129.jpg,0.4,0.6,raw/stabvol
59336,30299,0,object322.jpg,0.2,0.0,raw/stabvol
59339,30299,0,object46.jpg,0.6,0.4,raw/stabvol
59342,30299,0,object525.jpg,0.2,0.6,raw/stabvol
59348,30299,1,object272.jpg,0,0.0,raw/stabvol
59360,30299,0,object237.jpg,0.6,1.0,raw/stabvol
59363,30299,1,object456.jpg,0,0.0,raw/stabvol
59366,30299,1,object32.jpg,0.8,0.8,raw/stabvol
59372,30299,1,object121.jpg,0.4,0.4,raw/stabvol
59378,30299,1,object198.jpg,0.2,0.2,raw/stabvol
59420,30299,0,object115.jpg,0.4,0.6,raw/stabvol
59456,30299,0,object270.jpg,0.8,,raw/stabvol
59522,74870,0,object107.jpg,0.4,0.2,raw/stabvol
59525,74870,1,object288.jpg,0,0.0,raw/stabvol
59528,74870,0,object294.jpg,0.6,0.4,raw/stabvol
59540,74870,1,object357.jpg,0.4,0.4,raw/stabvol
59543,74870,1,object652.jpg,0.6,0.6,raw/stabvol
59555,74870,0,object162.jpg,0.4,0.6,raw/stabvol
59558,74870,0,object480.jpg,0.6,0.8,raw/stabvol
59561,74870,0,object462.jpg,0.2,0.0,raw/stabvol
59564,74870,0,object212.jpg,0.4,0.2,raw/stabvol
59567,74870,1,object226.jpg,0,0.0,raw/stabvol
59585,74870,0,object207.jpg,1,0.8,raw/stabvol
59588,74870,1,object236.jpg,1,1.0,raw/stabvol
59621,74870,0,object227.jpg,0,0.8,raw/stabvol
59624,74870,0,object277.jpg,0.6,1.0,raw/stabvol
59633,74870,1,object281.jpg,1,1.0,raw/stabvol
59672,74870,1,object281.jpg,1,1.0,raw/stabvol
59711,74870,0,object553.jpg,0.4,,raw/stabvol
59756,74870,0,object44.jpg,0.6,,raw/stabvol
59762,78959,0,object484.jpg,0.2,0.0,raw/stabvol
59774,78959,1,object303.jpg,0,0.0,raw/stabvol
59780,78959,0,object631.jpg,0.2,0.6,raw/stabvol
59792,78959,1,object567.jpg,0,0.0,raw/stabvol
59795,78959,0,object36.jpg,1,0.8,raw/stabvol
59801,78959,1,object191.jpg,0.4,0.4,raw/stabvol
59804,78959,0,object601.jpg,0.2,0.4,raw/stabvol
59816,78959,1,object347.jpg,0.2,0.2,raw/stabvol
59828,78959,0,object51.jpg,0,0.2,raw/stabvol
59831,78959,0,object298.jpg,0,0.8,raw/stabvol
59837,78959,0,object319.jpg,0.2,0.6,raw/stabvol
59852,78959,0,object49.jpg,0.4,1.0,raw/stabvol
59864,78959,0,object561.jpg,0.2,0.6,raw/stabvol
59876,78959,0,object132.jpg,0.2,0.0,raw/stabvol
59879,78959,1,object410.jpg,1,1.0,raw/stabvol
60005,92908,1,object195.jpg,0.6,0.6,raw/stabvol
60017,92908,0,object209.jpg,0.4,0.6,raw/stabvol
60020,92908,1,object454.jpg,0,0.0,raw/stabvol
60035,92908,0,object59.jpg,0.2,0.4,raw/stabvol
60059,92908,0,object639.jpg,0.2,0.4,raw/stabvol
60077,92908,0,object590.jpg,0.2,0.0,raw/stabvol
60083,92908,0,object279.jpg,0.6,0.8,raw/stabvol
60086,92908,0,object609.jpg,0,0.8,raw/stabvol
60092,92908,1,object437.jpg,0,0.0,raw/stabvol
60104,92908,0,object46.jpg,0,0.2,raw/stabvol
60110,92908,1,object592.jpg,0.4,0.4,raw/stabvol
60116,92908,1,object505.jpg,0.2,0.2,raw/stabvol
60119,92908,1,object481.jpg,1,1.0,raw/stabvol
60125,92908,0,object647.jpg,0.4,,raw/stabvol
60170,92908,0,object431.jpg,0.6,,raw/stabvol
60191,92908,0,object640.jpg,0.2,,raw/stabvol
60242,38009,0,object574.jpg,0.6,0.2,raw/stabvol
60248,38009,0,object163.jpg,0.4,,raw/stabvol
60254,38009,1,object477.jpg,0.6,0.6,raw/stabvol
60260,38009,0,object440.jpg,0.8,0.4,raw/stabvol
60269,38009,0,object15.jpg,0.4,,raw/stabvol
60275,38009,0,object25.jpg,0.4,0.0,raw/stabvol
60302,38009,0,object457.jpg,0.2,0.4,raw/stabvol
60323,38009,0,object442.jpg,0.4,,raw/stabvol
60341,38009,0,object408.jpg,0.2,,raw/stabvol
60344,38009,0,object204.jpg,0.8,,raw/stabvol
60347,38009,0,object150.jpg,0.4,0.0,raw/stabvol
60350,38009,0,object487.jpg,0.6,,raw/stabvol
60368,38009,0,object136.jpg,0.8,,raw/stabvol
60383,38009,0,object525.jpg,1,0.6,raw/stabvol
60392,38009,0,object49.jpg,0.6,1.0,raw/stabvol
60395,38009,0,object643.jpg,0,,raw/stabvol
60416,38009,0,object408.jpg,0.4,,raw/stabvol
60428,38009,0,object153.jpg,0.4,,raw/stabvol
60449,38009,0,object236.jpg,0.6,,raw/stabvol
60476,38009,0,object300.jpg,0.8,,raw/stabvol
60482,12889,1,object403.jpg,0.6,0.6,raw/stabvol
60488,12889,0,object58.jpg,0.4,,raw/stabvol
60500,12889,0,object354.jpg,0.4,,raw/stabvol
60506,12889,0,object238.jpg,0.6,0.0,raw/stabvol
60545,12889,0,object496.jpg,0.8,0.0,raw/stabvol
60557,12889,1,object270.jpg,0.2,0.2,raw/stabvol
60587,12889,0,object442.jpg,0.6,0.8,raw/stabvol
60602,12889,0,object489.jpg,0.6,0.8,raw/stabvol
60632,12889,0,object256.jpg,0.4,0.6,raw/stabvol
60644,12889,0,object231.jpg,0.4,0.6,raw/stabvol
60716,12889,0,object518.jpg,0.4,,raw/stabvol
60722,54644,0,object161.jpg,0.6,0.2,raw/stabvol
60728,54644,0,object121.jpg,0.4,0.0,raw/stabvol
60740,54644,0,object217.jpg,0.4,0.6,raw/stabvol
60743,54644,1,object571.jpg,1,1.0,raw/stabvol
60752,54644,1,object374.jpg,0.2,0.2,raw/stabvol
60755,54644,1,object118.jpg,1,1.0,raw/stabvol
60758,54644,0,object511.jpg,0.8,0.0,raw/stabvol
60770,54644,1,object265.jpg,1,1.0,raw/stabvol
60773,54644,0,object594.jpg,1,0.8,raw/stabvol
60776,54644,1,object30.jpg,0.2,0.2,raw/stabvol
60779,54644,0,object54.jpg,0.2,0.0,raw/stabvol
60782,54644,0,object418.jpg,0.6,0.4,raw/stabvol
60788,54644,0,object269.jpg,0.4,0.6,raw/stabvol
60791,54644,1,object342.jpg,0.2,0.2,raw/stabvol
60803,54644,0,object170.jpg,1,0.4,raw/stabvol
60806,54644,0,object60.jpg,1,0.8,raw/stabvol
60812,54644,0,object227.jpg,0.2,0.0,raw/stabvol
60818,54644,1,object583.jpg,1,1.0,raw/stabvol
60827,54644,0,object426.jpg,0.6,0.8,raw/stabvol
60839,54644,0,object117.jpg,0,0.8,raw/stabvol
60854,54644,0,object651.jpg,0.4,0.6,raw/stabvol
60869,54644,1,object330.jpg,0.6,0.6,raw/stabvol
60971,51301,0,object13.jpg,0.8,0.2,raw/stabvol
60986,51301,0,object542.jpg,0.2,0.4,raw/stabvol
60989,51301,1,object165.jpg,1,1.0,raw/stabvol
61034,51301,1,object280.jpg,0.6,0.6,raw/stabvol
61037,51301,1,object510.jpg,0.8,0.8,raw/stabvol
61070,51301,0,object313.jpg,0,0.8,raw/stabvol
61103,51301,0,object87.jpg,0,0.8,raw/stabvol
61112,51301,0,object658.jpg,0.6,0.2,raw/stabvol
61202,88269,0,object510.jpg,0.4,0.2,raw/stabvol
61211,88269,1,object357.jpg,0.2,0.2,raw/stabvol
61217,88269,0,object480.jpg,0.6,0.8,raw/stabvol
61229,88269,0,object61.jpg,0.2,0.6,raw/stabvol
61256,88269,0,object572.jpg,0,,raw/stabvol
61304,88269,0,object204.jpg,0.2,,raw/stabvol
61337,88269,0,object573.jpg,0.6,,raw/stabvol
61361,88269,0,object217.jpg,0.2,,raw/stabvol
61454,50543,0,object353.jpg,0.4,,raw/stabvol
61466,50543,1,object69.jpg,0.6,0.6,raw/stabvol
61550,50543,0,object406.jpg,0.4,0.2,raw/stabvol
61556,50543,0,object484.jpg,0.8,0.4,raw/stabvol
61580,50543,1,object332.jpg,0.8,0.8,raw/stabvol
61583,50543,1,object332.jpg,0.8,0.8,raw/stabvol
61598,50543,0,object20.jpg,0.4,,raw/stabvol
61616,50543,0,object407.jpg,0.4,0.0,raw/stabvol
61628,50543,0,object132.jpg,0.4,,raw/stabvol
61640,50543,0,object54.jpg,0,,raw/stabvol
61685,20538,0,object546.jpg,0.4,0.2,raw/stabvol
61703,20538,0,object114.jpg,0.6,0.4,raw/stabvol
61712,20538,0,object257.jpg,0.8,0.4,raw/stabvol
61718,20538,1,object404.jpg,0,0.0,raw/stabvol
61739,20538,0,object234.jpg,0.4,,raw/stabvol
61745,20538,0,object647.jpg,0.4,0.2,raw/stabvol
61754,20538,0,object547.jpg,0.6,1.0,raw/stabvol
61757,20538,0,object563.jpg,0.2,,raw/stabvol
61769,20538,0,object329.jpg,0.4,0.6,raw/stabvol
61778,20538,1,object135.jpg,0.6,0.6,raw/stabvol
61781,20538,0,object450.jpg,0.6,0.2,raw/stabvol
61784,20538,0,object155.jpg,0.2,0.4,raw/stabvol
61793,20538,0,object659.jpg,0.6,0.8,raw/stabvol
61823,20538,0,object241.jpg,0.2,,raw/stabvol
61826,20538,0,object381.jpg,0.4,,raw/stabvol
61832,20538,0,object127.jpg,0.4,,raw/stabvol
61877,20538,0,object102.jpg,0.6,,raw/stabvol
61880,20538,0,object210.jpg,0,,raw/stabvol
61928,17672,0,object525.jpg,0.6,0.2,raw/stabvol
61934,17672,0,object104.jpg,0.6,0.2,raw/stabvol
61961,17672,0,object578.jpg,0.8,1.0,raw/stabvol
61976,17672,0,object26.jpg,0.6,0.4,raw/stabvol
61982,17672,1,object201.jpg,1,1.0,raw/stabvol
61985,17672,1,object245.jpg,0.4,0.4,raw/stabvol
62003,17672,1,object588.jpg,1,1.0,raw/stabvol
62006,17672,0,object444.jpg,0.8,0.0,raw/stabvol
62018,17672,0,object444.jpg,0.8,0.0,raw/stabvol
62090,17672,0,object442.jpg,0.8,,raw/stabvol
62168,18178,0,object231.jpg,0.2,,raw/stabvol
62171,18178,0,object325.jpg,0.2,0.6,raw/stabvol
62186,18178,1,object655.jpg,0.6,0.6,raw/stabvol
62192,18178,0,object273.jpg,0.8,,raw/stabvol
62216,18178,0,object402.jpg,0.2,0.8,raw/stabvol
62222,18178,1,object381.jpg,0.2,0.2,raw/stabvol
62225,18178,0,object589.jpg,0.6,,raw/stabvol
62228,18178,0,object393.jpg,0,,raw/stabvol
62237,18178,1,object466.jpg,0.4,0.4,raw/stabvol
62267,18178,0,object331.jpg,0.6,0.2,raw/stabvol
62300,18178,0,object121.jpg,0.4,,raw/stabvol
62342,18178,1,object84.jpg,0,0.0,raw/stabvol
62417,46724,0,object108.jpg,0.6,0.4,raw/stabvol
62420,46724,1,object508.jpg,0,0.0,raw/stabvol
62426,46724,0,object108.jpg,0.6,0.4,raw/stabvol
62441,46724,1,object525.jpg,0.2,0.2,raw/stabvol
62444,46724,0,object207.jpg,0.8,0.6,raw/stabvol
62450,46724,1,object530.jpg,0.2,0.2,raw/stabvol
62468,46724,0,object603.jpg,1,0.8,raw/stabvol
62471,46724,0,object184.jpg,0.8,0.4,raw/stabvol
62474,46724,0,object464.jpg,0.4,0.6,raw/stabvol
62477,46724,0,object635.jpg,1,0.8,raw/stabvol
62483,46724,0,object284.jpg,0.4,1.0,raw/stabvol
62495,46724,0,object91.jpg,0.2,0.8,raw/stabvol
62504,46724,1,object453.jpg,1,1.0,raw/stabvol
62507,46724,1,object219.jpg,0.2,0.2,raw/stabvol
62513,46724,1,object381.jpg,1,1.0,raw/stabvol
62537,46724,0,object528.jpg,0.4,,raw/stabvol
62564,46724,0,object195.jpg,1,,raw/stabvol
62576,46724,1,object459.jpg,0.4,0.4,raw/stabvol
62588,46724,1,object75.jpg,0,0.0,raw/stabvol
62615,46724,0,object66.jpg,0.2,,raw/stabvol
62627,46724,0,object106.jpg,0.2,,raw/stabvol
62777,24330,0,object169.jpg,0.2,0.4,raw/stabvol
62780,24330,0,object25.jpg,0.2,1.0,raw/stabvol
62885,74248,1,object385.jpg,0.4,0.4,raw/stabvol
62888,74248,1,object83.jpg,0.2,0.2,raw/stabvol
62900,74248,1,object119.jpg,0,0.0,raw/stabvol
62903,74248,1,object529.jpg,1,1.0,raw/stabvol
62909,74248,0,object566.jpg,0.4,0.2,raw/stabvol
62930,74248,1,object552.jpg,1,1.0,raw/stabvol
62939,74248,0,object384.jpg,1,0.8,raw/stabvol
62942,74248,0,object510.jpg,0,0.6,raw/stabvol
62960,74248,0,object321.jpg,0.2,0.4,raw/stabvol
62966,74248,1,object73.jpg,0,0.0,raw/stabvol
62996,74248,1,object552.jpg,1,1.0,raw/stabvol
62999,74248,1,object380.jpg,0.8,0.8,raw/stabvol
63122,37988,0,object650.jpg,0.6,0.4,raw/stabvol
63131,37988,0,object555.jpg,0.4,0.2,raw/stabvol
63152,37988,0,object366.jpg,0.2,0.6,raw/stabvol
63155,37988,0,object197.jpg,0.4,0.2,raw/stabvol
63164,37988,0,object210.jpg,0.8,,raw/stabvol
63167,37988,0,object388.jpg,0.6,0.0,raw/stabvol
63173,37988,0,object422.jpg,0.2,0.8,raw/stabvol
63176,37988,0,object454.jpg,0.8,,raw/stabvol
63194,37988,0,object14.jpg,0.6,0.0,raw/stabvol
63218,37988,0,object259.jpg,0.6,0.8,raw/stabvol
63239,37988,0,object495.jpg,0.4,0.0,raw/stabvol
63242,37988,0,object13.jpg,0.6,1.0,raw/stabvol
63245,37988,0,object29.jpg,0.8,,raw/stabvol
63254,37988,0,object184.jpg,0.4,,raw/stabvol
63263,37988,0,object50.jpg,0.6,,raw/stabvol
63266,37988,0,object560.jpg,0.8,0.4,raw/stabvol
63308,37988,0,object448.jpg,0.6,,raw/stabvol
63311,37988,0,object514.jpg,0.4,,raw/stabvol
63326,37988,0,object608.jpg,0.8,,raw/stabvol
63350,37988,0,object185.jpg,0.4,,raw/stabvol
63368,47775,1,object485.jpg,0.2,0.2,raw/stabvol
63371,47775,1,object259.jpg,0.2,0.2,raw/stabvol
63377,47775,0,object43.jpg,0.8,0.2,raw/stabvol
63380,47775,1,object352.jpg,0.4,0.4,raw/stabvol
63389,47775,1,object497.jpg,1,1.0,raw/stabvol
63392,47775,0,object49.jpg,0.6,0.4,raw/stabvol
63395,47775,0,object219.jpg,0.2,0.0,raw/stabvol
63401,47775,1,object351.jpg,1,1.0,raw/stabvol
63416,47775,0,object631.jpg,0.4,0.6,raw/stabvol
63419,47775,1,object478.jpg,0,0.0,raw/stabvol
63422,47775,0,object184.jpg,0.6,0.2,raw/stabvol
63443,47775,1,object459.jpg,1,1.0,raw/stabvol
63458,47775,0,object398.jpg,0.2,0.4,raw/stabvol
63470,47775,0,object111.jpg,0.2,0.8,raw/stabvol
63473,47775,1,object347.jpg,1,1.0,raw/stabvol
63488,47775,1,object474.jpg,0.8,0.8,raw/stabvol
63515,47775,1,object478.jpg,0,0.0,raw/stabvol
63518,47775,0,object256.jpg,0.6,,raw/stabvol
63602,53572,0,object528.jpg,0.4,,raw/stabvol
63614,53572,0,object541.jpg,0.2,0.6,raw/stabvol
63623,53572,1,object160.jpg,1,1.0,raw/stabvol
63629,53572,0,object270.jpg,0.4,0.0,raw/stabvol
63644,53572,1,object445.jpg,1,1.0,raw/stabvol
63656,53572,1,object349.jpg,0.4,0.4,raw/stabvol
63659,53572,1,object133.jpg,0.6,0.6,raw/stabvol
63662,53572,0,object401.jpg,0.4,1.0,raw/stabvol
63665,53572,1,object101.jpg,0.2,0.2,raw/stabvol
63674,53572,1,object592.jpg,0.2,0.2,raw/stabvol
63680,53572,0,object179.jpg,0.4,0.0,raw/stabvol
63701,53572,1,object172.jpg,1,1.0,raw/stabvol
63707,53572,0,object540.jpg,1,0.8,raw/stabvol
63716,53572,0,object155.jpg,0.4,0.2,raw/stabvol
63734,53572,0,object633.jpg,0.8,0.6,raw/stabvol
63764,53572,0,object92.jpg,0.2,,raw/stabvol
63770,53572,1,object622.jpg,0.8,0.8,raw/stabvol
63773,53572,0,object154.jpg,0.6,0.8,raw/stabvol
63785,53572,0,object238.jpg,0.6,,raw/stabvol
63869,53914,0,object548.jpg,0.6,,raw/stabvol
63878,53914,0,object510.jpg,0.2,0.8,raw/stabvol
63908,53914,0,object333.jpg,0,0.2,raw/stabvol
63914,53914,0,object152.jpg,0.2,0.0,raw/stabvol
63917,53914,0,object333.jpg,0,0.2,raw/stabvol
63920,53914,1,object402.jpg,0,0.0,raw/stabvol
63944,53914,1,object531.jpg,0.8,0.8,raw/stabvol
64094,54588,1,object311.jpg,0.6,0.6,raw/stabvol
64097,54588,0,object551.jpg,0.4,0.6,raw/stabvol
64106,54588,1,object653.jpg,1,1.0,raw/stabvol
64109,54588,1,object58.jpg,1,1.0,raw/stabvol
64112,54588,1,object68.jpg,0.4,0.4,raw/stabvol
64115,54588,1,object369.jpg,0,0.0,raw/stabvol
64118,54588,0,object431.jpg,1,0.0,raw/stabvol
64121,54588,0,object110.jpg,0.2,0.4,raw/stabvol
64142,54588,1,object59.jpg,0.6,0.6,raw/stabvol
64148,54588,1,object313.jpg,0.2,0.2,raw/stabvol
64151,54588,0,object240.jpg,0.4,0.2,raw/stabvol
64154,54588,0,object583.jpg,0.2,0.0,raw/stabvol
64157,54588,1,object262.jpg,1,1.0,raw/stabvol
64166,54588,1,object307.jpg,0.8,0.8,raw/stabvol
64181,54588,1,object253.jpg,0.8,0.8,raw/stabvol
64187,54588,0,object373.jpg,0.4,0.0,raw/stabvol
64196,54588,0,object165.jpg,0.2,,raw/stabvol
64214,54588,1,object579.jpg,1,1.0,raw/stabvol
64217,54588,0,object523.jpg,1,0.8,raw/stabvol
64235,54588,0,object404.jpg,0.6,0.2,raw/stabvol
64241,54588,0,object599.jpg,0,0.2,raw/stabvol
64253,54588,1,object174.jpg,0.8,0.8,raw/stabvol
